check continue;flow.Sequence;3_0_21;NA;NA;skipped;NA;1686121.3;NA;NA;1685954;1686121.3;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_22;NA;NA;skipped;NA;1686127.7;NA;NA;1685954;1686127.8;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_23;NA;NA;skipped;NA;1686133.3;NA;NA;1685954;1686133.3;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_24;NA;NA;skipped;NA;1686139.7;NA;NA;1685954;1686139.7;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_25;NA;NA;skipped;NA;1686145.4;NA;NA;1685954;1686145.5;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_26;NA;NA;skipped;NA;1686156.9;NA;NA;1685954;1686157;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_27;NA;NA;skipped;NA;1686163.6;NA;NA;1685954;1686163.6;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_28;NA;NA;skipped;NA;1686169.8;NA;NA;1685954;1686169.8;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;3_0_29;NA;NA;skipped;NA;1686176.5;NA;NA;1685954;1686176.5;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
until continue;flow.Loop;3_0;NA;NA;completion;298077.383;1387851.3;1387859.951;1387876.617;1685954;1686176.6;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
block 1;flow.Sequence;3;NA;NA;completion;298077.383;1387851.3;1387859.951;1387876.617;1685954;1686176.6;2023-02-28T13:36:14Z;1686164.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1.Part Over;canvas.Screen;4;NA;keypress(Space);response;2829.76;1686176.6;1685947.782;1686164.44;1688994.2;1688997.3;2023-02-28T13:36:17Z;1689064.324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_0_0_0_0_0;f;NA;form submission;4489.476;1689052.4;1689047.658;1689064.324;1693553.8;1693554.2;2023-02-28T13:36:21Z;1693564.144;NA;Kultur;utamaduni;d;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_0_0_1;NA;NA;skipped;NA;1693556.7;NA;NA;1693553.8;1693556.8;2023-02-28T13:36:21Z;1693564.144;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_0_0_2;NA;NA;timeout;4999.8;1693558.2;1693547.478;1693564.144;1698547.278;1698549.5;2023-02-28T13:36:26Z;1698563.944;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_0_0;NA;NA;completion;9482.954;1689052.4;1689047.658;1689064.324;1698547.278;1698550.1;2023-02-28T13:36:26Z;1698563.944;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_0_1;NA;NA;skipped;NA;1698550.2;NA;NA;1698547.278;1698550.4;2023-02-28T13:36:26Z;1698563.944;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_0;NA;NA;completion;9482.954;1689052.4;1689047.658;1689064.324;1698547.278;1698550.6;2023-02-28T13:36:26Z;1698563.944;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_0_0_1_0_0;b;NA;form submission;8577.956;1698550.7;1698547.278;1698563.944;1707141.9;1707142.4;2023-02-28T13:36:35Z;1707147.572;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_1_0_1;NA;NA;skipped;NA;1707145.5;NA;NA;1707141.9;1707145.7;2023-02-28T13:36:35Z;1707147.572;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_1_0_2;NA;NA;timeout;4999.8;1707146.3;1707130.906;1707147.572;1712130.706;1712132.4;2023-02-28T13:36:40Z;1712147.372;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_1_0;NA;NA;completion;13566.762;1698550.7;1698547.278;1698563.944;1712130.706;1712132.7;2023-02-28T13:36:40Z;1712147.372;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_1_1;NA;NA;skipped;NA;1712132.7;NA;NA;1712130.706;1712132.7;2023-02-28T13:36:40Z;1712147.372;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_1;NA;NA;completion;13566.762;1698550.7;1698547.278;1698563.944;1712130.706;1712132.8;2023-02-28T13:36:40Z;1712147.372;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_2_0;NA;NA;skipped;NA;1712133;NA;NA;1712130.706;1712133;2023-02-28T13:36:40Z;1712147.372;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_0_0_2_1_0;mtiririko;NA;form submission;10558.128;1712133.1;1712130.706;1712147.372;1722705.5;1722705.8;2023-02-28T13:36:50Z;1722714.823;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_2_1_1;NA;NA;skipped;NA;1722709.8;NA;NA;1722705.5;1722710;2023-02-28T13:36:50Z;1722714.823;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_2_1_2;NA;NA;timeout;4999.8;1722711;1722697.739;1722714.823;1727697.957;1727699.2;2023-02-28T13:36:55Z;1727714.623;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_2_1;NA;NA;completion;15550.585;1712133.1;1712130.706;1712147.372;1727697.957;1727699.8;2023-02-28T13:36:55Z;1727714.623;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_2;NA;NA;completion;15550.585;1712133;1712130.706;1712147.372;1727697.957;1727699.9;2023-02-28T13:36:55Z;1727714.623;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_0_0_3_0_0;b;NA;form submission;3405.477;1727700.2;1727697.957;1727714.623;1731120.1;1731120.6;2023-02-28T13:36:59Z;1731131.153;NA;Genehmigung;idhini;d;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_3_0_1;NA;NA;skipped;NA;1731123.1;NA;NA;1731120.1;1731123.2;2023-02-28T13:36:59Z;1731131.153;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_3_0_2;NA;NA;timeout;4999.8;1731123.7;1731114.487;1731131.153;1736114.287;1736116.7;2023-02-28T13:37:04Z;1736130.953;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_3_0;NA;NA;completion;8399.664;1727700.2;1727697.957;1727714.623;1736114.287;1736117.1;2023-02-28T13:37:04Z;1736130.953;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_3_1;NA;NA;skipped;NA;1736117.3;NA;NA;1736114.287;1736117.3;2023-02-28T13:37:04Z;1736130.953;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_3;NA;NA;completion;8399.664;1727700.1;1727697.957;1727714.623;1736114.287;1736117.6;2023-02-28T13:37:04Z;1736130.953;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_4_0;NA;NA;skipped;NA;1736117.7;NA;NA;1736114.287;1736117.8;2023-02-28T13:37:04Z;1736130.953;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_0_0_4_1_0;mtizamo;NA;form submission;8855.947;1736117.9;1736114.287;1736130.953;1744986.9;1744987.4;2023-02-28T13:37:12Z;1744998.09;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_4_1_1;NA;NA;skipped;NA;1744992;NA;NA;1744986.9;1744992.2;2023-02-28T13:37:12Z;1744998.09;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_4_1_2;NA;NA;timeout;4999.8;1744993.2;1744981.424;1744998.09;1749981.224;1749982.8;2023-02-28T13:37:17Z;1749997.89;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_4_1;NA;NA;completion;13850.271;1736117.9;1736114.287;1736130.953;1749981.224;1749983.2;2023-02-28T13:37:17Z;1749997.89;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_4;NA;NA;completion;13850.271;1736117.6;1736114.287;1736130.953;1749981.224;1749983.5;2023-02-28T13:37:17Z;1749997.89;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_5_0;NA;NA;skipped;NA;1749983.7;NA;NA;1749981.224;1749983.9;2023-02-28T13:37:17Z;1749997.89;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_0_0_5_1_0;ugomaji;NA;form submission;7074.51;1749984;1749981.224;1749997.89;1757072.4;1757072.7;2023-02-28T13:37:25Z;1757081.664;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_5_1_1;NA;NA;timeout;4999.8;1757075.4;1757064.998;1757081.664;1762064.798;1762066.4;2023-02-28T13:37:30Z;1762081.464;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_5_1_2;NA;NA;skipped;NA;1762068.8;NA;NA;1762064.798;1762068.9;2023-02-28T13:37:30Z;1762081.464;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_5_1;NA;NA;completion;12066.908;1749984;1749981.224;1749997.89;1762064.798;1762069.1;2023-02-28T13:37:30Z;1762081.464;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_5;NA;NA;completion;12066.908;1749983.7;1749981.224;1749997.89;1762064.798;1762069.1;2023-02-28T13:37:30Z;1762081.464;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_6_0;NA;NA;skipped;NA;1762069.1;NA;NA;1762064.798;1762069.2;2023-02-28T13:37:30Z;1762081.464;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_0_0_6_1_0;angusho;NA;form submission;6641.236;1762069.3;1762064.798;1762081.464;1768722.7;1768723.1;2023-02-28T13:37:36Z;1768731.752;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_6_1_1;NA;NA;skipped;NA;1768725.6;NA;NA;1768722.7;1768725.7;2023-02-28T13:37:36Z;1768731.752;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_6_1_2;NA;NA;timeout;4999.8;1768726.4;1768715.086;1768731.752;1773714.886;1773716.6;2023-02-28T13:37:41Z;1773731.552;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_6_1;NA;NA;completion;11633.422;1762069.2;1762064.798;1762081.464;1773714.886;1773717.1;2023-02-28T13:37:41Z;1773731.552;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_6;NA;NA;completion;11633.422;1762069.1;1762064.798;1762081.464;1773714.886;1773717.2;2023-02-28T13:37:41Z;1773731.552;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_0_0_7_0_0;b;NA;form submission;2562.248;1773717.5;1773714.886;1773731.552;1776293.8;1776294.3;2023-02-28T13:37:44Z;1776298.803;NA;Begegnung;kukutana;d;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_0_0_7_0_1;NA;NA;skipped;NA;1776297.1;NA;NA;1776293.8;1776297.2;2023-02-28T13:37:44Z;1776298.803;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_0_0_7_0_2;NA;NA;timeout;4999.8;1776297.8;1776282.137;1776298.803;1781281.937;1781284.4;2023-02-28T13:37:49Z;1781298.603;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdf;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_0_0_7_0;NA;NA;completion;7550.385;1773717.4;1773714.886;1773731.552;1781281.937;1781284.9;2023-02-28T13:37:49Z;1781298.603;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_0_0_7_1;NA;NA;skipped;NA;1781285;NA;NA;1781281.937;1781285.2;2023-02-28T13:37:49Z;1781298.603;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_0_0_7;NA;NA;completion;7550.385;1773717.3;1773714.886;1773731.552;1781281.937;1781285.3;2023-02-28T13:37:49Z;1781298.603;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
block;flow.Loop;5_0_0_0;NA;NA;completion;92217.613;1689052.4;1689047.658;1689064.324;1781281.937;1781285.5;2023-02-28T13:37:49Z;1781298.603;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
weiter;canvas.Screen;5_0_0_1;sdf;keypress(Space);response;1222.097;1781285.6;1781281.937;1781298.603;1782520.7;1782527.2;2023-02-28T13:37:50Z;1782565.219;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;5_0_0;NA;NA;completion;93456.376;1689052.4;1689047.658;1689064.324;1782520.7;1782527.7;2023-02-28T13:37:50Z;1782565.219;NA;NA;NA;NA;NA;NA;NA;NA;sdf;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_1_0_0_0_0;utchalili;NA;form submission;12132.681;1782550.7;1782548.553;1782565.219;1794697.9;1794698.3;2023-02-28T13:38:02Z;1794699.161;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_0_0_1;NA;NA;skipped;NA;1794701.5;NA;NA;1794697.9;1794701.9;2023-02-28T13:38:02Z;1794699.161;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_0_0_2;NA;NA;timeout;4999.8;1794702.9;1794682.495;1794699.161;1799682.295;1799684.5;2023-02-28T13:38:07Z;1799698.961;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_0_0;NA;NA;completion;17117.076;1782550.7;1782548.553;1782565.219;1799682.295;1799685;2023-02-28T13:38:07Z;1799698.961;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_0_1;NA;NA;skipped;NA;1799685.2;NA;NA;1799682.295;1799685.3;2023-02-28T13:38:07Z;1799698.961;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_0;NA;NA;completion;17117.076;1782550.7;1782548.553;1782565.219;1799682.295;1799685.5;2023-02-28T13:38:07Z;1799698.961;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_1_0;NA;NA;skipped;NA;1799685.6;NA;NA;1799682.295;1799685.7;2023-02-28T13:38:07Z;1799698.961;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_1_0_1_1_0;mshakiki;NA;form submission;13856.139;1799685.9;1799682.295;1799698.961;1813555.1;1813555.6;2023-02-28T13:38:21Z;1813565.877;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_1_1_1;NA;NA;timeout;4999.8;1813559.1;1813549.211;1813565.877;1818549.011;1818551;2023-02-28T13:38:26Z;1818565.677;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdfdsf;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_1_1_2;NA;NA;skipped;NA;1818555.7;NA;NA;1818549.011;1818555.9;2023-02-28T13:38:26Z;1818565.677;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_1_1;NA;NA;completion;18850.05;1799685.9;1799682.295;1799698.961;1818549.011;1818556.1;2023-02-28T13:38:26Z;1818565.677;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_1;NA;NA;completion;18850.05;1799685.6;1799682.295;1799698.961;1818549.011;1818556.2;2023-02-28T13:38:26Z;1818565.677;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
