observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
a247c;task;flow.Sequence;9_0_7_0_2;NA;NA;completion;13748.42;2451108;2451101.88;2451118.4;2464866.82;2464880;2023-05-07T10:07:14Z;2464883.32;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_7_0_3_0;NA;NA;skipped;NA;2464881;NA;NA;2464866.82;2464881;2023-05-07T10:07:14Z;2464883.32;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;9_0_7_0_3_1_0;NA;NA;form;submission;10402.68;2464882;2464866.82;2464883.32;2475286;2475287;2023-05-07T10:07:24Z;2475281.96;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;angahewa;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_7_0_3_1_1;NA;NA;timeout;4999.54;2475293;2475279.8;2475281.96;2480264.9;2480268;2023-05-07T10:07:29Z;2480281.5;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;df;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_7_0_3_1_2;NA;NA;skipped;NA;2480280;NA;NA;2480264.9;2480281;2023-05-07T10:07:29Z;2480281.5;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_7_0_3_1;NA;NA;completion;15381.58;2464882;2464866.82;2464883.32;2480264.9;2480282;2023-05-07T10:07:29Z;2480281.5;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_7_0_3;NA;NA;completion;15381.58;2464881;2464866.82;2464883.32;2480264.9;2480283;2023-05-07T10:07:29Z;2480281.5;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_7_0_4_0;NA;NA;skipped;NA;2480284;NA;NA;2480264.9;2480285;2023-05-07T10:07:29Z;2480281.5;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;9_0_7_0_4_1_0;NA;NA;form;submission;10067.5;2480285;2480264.9;2480281.5;2490349;2490349;2023-05-07T10:07:40Z;2490346.76;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;uhasibu;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_7_0_4_1_1;NA;NA;timeout;4999.46;2490352;2490345.76;2490346.76;2495329.64;2495332;2023-05-07T10:07:45Z;2495346.22;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;df;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_7_0_4_1_2;NA;NA;skipped;NA;2495340;NA;NA;2495329.64;2495340;2023-05-07T10:07:45Z;2495346.22;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_7_0_4_1;NA;NA;completion;15048.14;2480285;2480264.9;2480281.5;2495329.64;2495341;2023-05-07T10:07:45Z;2495346.22;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_7_0_4;NA;NA;completion;15048.14;2480284;2480264.9;2480281.5;2495329.64;2495342;2023-05-07T10:07:45Z;2495346.22;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_7_0_5_0_0;NA;NA;form;submission;7071.78;2495343;2495329.64;2495346.22;2502418;2502418;2023-05-07T10:07:52Z;2502428.64;NULL;Erneuerung;ukarabati;d;NA;NA;NA;sdgsg;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_7_0_5_0_1;NA;NA;skipped;NA;2502421;NA;NA;2502418;2502421;2023-05-07T10:07:52Z;2502428.64;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_7_0_5_0_2;NA;NA;timeout;4999.38;2502424;2502414.3;2502428.64;2507411.62;2507414;2023-05-07T10:07:57Z;2507428.02;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;df;0;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_7_0_5_0;NA;NA;completion;12065.4;2495342;2495329.64;2495346.22;2507411.62;2507415;2023-05-07T10:07:57Z;2507428.02;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_7_0_5_1;NA;NA;skipped;NA;2507415;NA;NA;2507411.62;2507416;2023-05-07T10:07:57Z;2507428.02;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_7_0_5;NA;NA;completion;12065.4;2495342;2495329.64;2495346.22;2507411.62;2507416;2023-05-07T10:07:57Z;2507428.02;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_7_0_6_0_0;NA;NA;form;submission;4918.98;2507417;2507411.62;2507428.02;2512347;2512348;2023-05-07T10:08:02Z;2512343.98;NULL;Sänger;mwimbaji;d;NA;NA;NA;sdfsd;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_7_0_6_0_1;NA;NA;skipped;NA;2512351;NA;NA;2512347;2512351;2023-05-07T10:08:02Z;2512343.98;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_7_0_6_0_2;NA;NA;timeout;4999.26;2512356;2512338.14;2512343.98;2517326.96;2517332;2023-05-07T10:08:07Z;2517343.24;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;df;0;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_7_0_6_0;NA;NA;completion;9898.94;2507417;2507411.62;2507428.02;2517326.96;2517337;2023-05-07T10:08:07Z;2517343.24;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_7_0_6_1;NA;NA;skipped;NA;2517338;NA;NA;2517326.96;2517339;2023-05-07T10:08:07Z;2517343.24;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_7_0_6;NA;NA;completion;9898.94;2507416;2507411.62;2507428.02;2517326.96;2517341;2023-05-07T10:08:07Z;2517343.24;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_7_0_7_0_0;NA;NA;form;submission;12477.76;2517342;2517326.96;2517343.24;2529821;2529822;2023-05-07T10:08:19Z;2529825;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;sdfsd;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_7_0_7_0_1;NA;NA;skipped;NA;2529825;NA;NA;2529821;2529826;2023-05-07T10:08:19Z;2529825;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_7_0_7_0_2;NA;NA;timeout;4999.4;2529828;2529818.78;2529825;2534808;2534811;2023-05-07T10:08:24Z;2534824.4;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;NA;df;0;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_7_0_7_0;NA;NA;completion;17464.76;2517342;2517326.96;2517343.24;2534808;2534811;2023-05-07T10:08:24Z;2534824.4;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_7_0_7_1;NA;NA;skipped;NA;2534811;NA;NA;2534808;2534812;2023-05-07T10:08:24Z;2534824.4;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_7_0_7;NA;NA;completion;17464.76;2517341;2517326.96;2517343.24;2534808;2534813;2023-05-07T10:08:24Z;2534824.4;NULL;Wechsel;ugeuzaji;d;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;block;flow.Loop;9_0_7_0;NA;NA;completion;107602.12;2427205;2427205.56;2427205.88;2534808;2534815;2023-05-07T10:08:24Z;2534824.4;NULL;NA;NA;NA;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;weiter;canvas.Screen;9_0_7_1;sdf;keypress(Space);response;1759.6;2534816;2534808;2534824.4;2536584;2536601;2023-05-07T10:08:26Z;2536684.76;NULL;NA;NA;NA;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;check;continue;flow.Sequence;9_0_7;NA;NA;completion;109378.12;2427205;2427205.56;2427205.88;2536584;2536602;2023-05-07T10:08:26Z;2536684.76;NULL;NA;NA;NA;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
a247c;deep;flow.Sequence;9_0_8_0_0_0;NA;NA;skipped;NA;2536684;NA;NA;2536584;2536684;2023-05-07T10:08:26Z;2536684.76;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;9_0_8_0_0_1_0;NA;NA;form;submission;4786.24;2536684;2536684.48;2536684.76;2541471;2541471;2023-05-07T10:08:31Z;2541473.68;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;diwani;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_0_1_1;NA;NA;timeout;4999.38;2541475;2541466.82;2541473.68;2546456.6;2546458;2023-05-07T10:08:36Z;2546473.06;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;dfs;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_0_1_2;NA;NA;skipped;NA;2546466;NA;NA;2546456.6;2546467;2023-05-07T10:08:36Z;2546473.06;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_0_1;NA;NA;completion;9771.84;2536684;2536684.48;2536684.76;2546456.6;2546467;2023-05-07T10:08:36Z;2546473.06;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_0;NA;NA;completion;9771.84;2536684;2536684.48;2536684.76;2546456.6;2546468;2023-05-07T10:08:36Z;2546473.06;NULL;Kanzler;diwani;s;rasilmali;mahitaji;maabudu;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_8_0_1_0_0;NA;NA;form;submission;13477.94;2546468;2546456.6;2546473.06;2559951;2559953;2023-05-07T10:08:49Z;2559954.52;NULL;Erneuerung;ukarabati;d;NA;NA;NA;ukarabufi;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_1_0_1;NA;NA;skipped;NA;2559961;NA;NA;2559951;2559961;2023-05-07T10:08:49Z;2559954.52;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_1_0_2;NA;NA;timeout;4999.52;2559965;2559947.8;2559954.52;2564937.5;2564940;2023-05-07T10:08:54Z;2564954.04;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;dfs;0;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_1_0;NA;NA;completion;18464.44;2546468;2546456.6;2546473.06;2564937.5;2564941;2023-05-07T10:08:54Z;2564954.04;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_1_1;NA;NA;skipped;NA;2564942;NA;NA;2564937.5;2564942;2023-05-07T10:08:54Z;2564954.04;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_1;NA;NA;completion;18464.44;2546468;2546456.6;2546473.06;2564937.5;2564944;2023-05-07T10:08:54Z;2564954.04;NULL;Erneuerung;ukarabati;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_2_0;NA;NA;skipped;NA;2564946;NA;NA;2564937.5;2564947;2023-05-07T10:08:54Z;2564954.04;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;9_0_8_0_2_1_0;NA;NA;form;submission;6787.96;2564948;2564937.5;2564954.04;2571742;2571743;2023-05-07T10:09:01Z;2571753.1;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;angahewa;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_2_1_1;NA;NA;timeout;4999.38;2571746;2571738.56;2571753.1;2576735.86;2576741;2023-05-07T10:09:06Z;2576752.48;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;dfs;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_2_1_2;NA;NA;skipped;NA;2576755;NA;NA;2576735.86;2576756;2023-05-07T10:09:06Z;2576752.48;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_2_1;NA;NA;completion;11781.82;2564947;2564937.5;2564954.04;2576735.86;2576757;2023-05-07T10:09:06Z;2576752.48;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_2;NA;NA;completion;11781.82;2564945;2564937.5;2564954.04;2576735.86;2576758;2023-05-07T10:09:06Z;2576752.48;NULL;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_8_0_3_0_0;NA;NA;form;submission;10804.52;2576759;2576735.86;2576752.48;2587557;2587557;2023-05-07T10:09:17Z;2587567.78;NULL;Angreifer;mshambulizi;d;NA;NA;NA;mshakabuti;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_3_0_1;NA;NA;skipped;NA;2587562;NA;NA;2587557;2587562;2023-05-07T10:09:17Z;2587567.78;NULL;Angreifer;mshambulizi;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_3_0_2;NA;NA;timeout;4999.42;2587568;2587555.14;2587567.78;2592550.46;2592552;2023-05-07T10:09:22Z;2592567.2;NULL;Angreifer;mshambulizi;d;NA;NA;NA;NA;dfs;0;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_3_0;NA;NA;completion;15797.98;2576759;2576735.86;2576752.48;2592550.46;2592553;2023-05-07T10:09:22Z;2592567.2;NULL;Angreifer;mshambulizi;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_3_1;NA;NA;skipped;NA;2592553;NA;NA;2592550.46;2592553;2023-05-07T10:09:22Z;2592567.2;NULL;Angreifer;mshambulizi;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_3;NA;NA;completion;15797.98;2576758;2576735.86;2576752.48;2592550.46;2592554;2023-05-07T10:09:22Z;2592567.2;NULL;Angreifer;mshambulizi;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Deep;Question;html.Page;9_0_8_0_4_0_0;NA;NA;form;submission;13988.8;2592554;2592550.46;2592567.2;2606556;2606557;2023-05-07T10:09:36Z;2606565.44;NULL;Sänger;mwimbaji;d;NA;NA;NA;mbauhini;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_4_0_1;NA;NA;skipped;NA;2606560;NA;NA;2606556;2606560;2023-05-07T10:09:36Z;2606565.44;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_4_0_2;NA;NA;timeout;4999.16;2606565;2606554.88;2606565.44;2611548.32;2611550;2023-05-07T10:09:41Z;2611564.6;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;dfs;0;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_4_0;NA;NA;completion;18981.12;2592554;2592550.46;2592567.2;2611548.32;2611551;2023-05-07T10:09:41Z;2611564.6;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_4_1;NA;NA;skipped;NA;2611551;NA;NA;2611548.32;2611552;2023-05-07T10:09:41Z;2611564.6;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_4;NA;NA;completion;18981.12;2592554;2592550.46;2592567.2;2611548.32;2611552;2023-05-07T10:09:41Z;2611564.6;NULL;Sänger;mwimbaji;d;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_5_0;NA;NA;skipped;NA;2611553;NA;NA;2611548.32;2611554;2023-05-07T10:09:41Z;2611564.6;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;Shallow;Question;html.Page;9_0_8_0_5_1_0;NA;NA;form;submission;6822.4;2611554;2611548.32;2611564.6;2618387;2618388;2023-05-07T10:09:48Z;2618397.26;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;uhasibu;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
a247c;"""Richtig""-Screen";canvas.Screen;9_0_8_0_5_1_1;NA;NA;timeout;4999.18;2618397;2618380.02;2618397.26;2623380.16;2623383;2023-05-07T10:09:53Z;2623396.44;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;dfs;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;"""Falsch""-Screen";canvas.Screen;9_0_8_0_5_1_2;NA;NA;skipped;NA;2623392;NA;NA;2623380.16;2623392;2023-05-07T10:09:53Z;2623396.44;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;shallow;flow.Sequence;9_0_8_0_5_1;NA;NA;completion;11815.56;2611554;2611548.32;2611564.6;2623380.16;2623393;2023-05-07T10:09:53Z;2623396.44;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;task;flow.Sequence;9_0_8_0_5;NA;NA;completion;11815.56;2611553;2611548.32;2611564.6;2623380.16;2623394;2023-05-07T10:09:53Z;2623396.44;NULL;Abrechnung;uhasibu;s;kusahihisha;mpambano;mashambulizi;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
a247c;deep;flow.Sequence;9_0_8_0_6_0;NA;NA;skipped;NA;2623394;NA;NA;2623380.16;2623394;2023-05-07T10:09:53Z;2623396.44;NULL;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
