observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;distractors;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
5d66f;shallow;flow.Sequence;2_2_0;NA;NA;completion;3147.44;151676.8;151675.18;151691.832;154839.272;154840.9;2023-05-28T13:18:27Z;154855.649;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_2;NA;NA;completion;3147.44;151676.8;151675.18;151691.832;154839.272;154841.1;2023-05-28T13:18:27Z;154855.649;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_3_0_0;NA;NA;form;submission;7210.751;154841.3;154839.272;154855.649;162066.4;162066.7;2023-05-28T13:18:34Z;162083.289;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;urekebisho;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_3_0_1;NA;NA;timeout;499.607;162068.2;162066.343;162083.289;162566.214;162567.2;2023-05-28T13:18:35Z;162582.896;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_3_0;NA;NA;completion;7710.565;154841.2;154839.272;154855.649;162566.214;162567.4;2023-05-28T13:18:35Z;162582.896;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_3;NA;NA;completion;7710.565;154841.2;154839.272;154855.649;162566.214;162567.6;2023-05-28T13:18:35Z;162582.896;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_4_0_0;NA;NA;form;submission;4211.604;162567.7;162566.214;162582.896;166794.5;166794.7;2023-05-28T13:18:39Z;166795.778;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mashtaka;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_4_0_1;NA;NA;timeout;499.631;166796.2;166779.363;166795.778;167279.037;167280.2;2023-05-28T13:18:40Z;167295.409;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_4_0;NA;NA;completion;4696.141;162567.7;162566.214;162582.896;167279.037;167280.5;2023-05-28T13:18:40Z;167295.409;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_4;NA;NA;completion;4696.141;162567.7;162566.214;162582.896;167279.037;167280.7;2023-05-28T13:18:40Z;167295.409;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_5_0_0;NA;NA;form;submission;3387.691;167281;167279.037;167295.409;170683.1;170683.3;2023-05-28T13:18:43Z;170692.446;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;kukataliwa;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_5_0_1;NA;NA;timeout;500.045;170684.7;170675.55;170692.446;171175.805;171176.8;2023-05-28T13:18:43Z;171192.491;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_5_0;NA;NA;completion;3880.396;167280.9;167279.037;167295.409;171175.805;171177.2;2023-05-28T13:18:43Z;171192.491;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_5;NA;NA;completion;3880.396;167280.9;167279.037;167295.409;171175.805;171177.3;2023-05-28T13:18:43Z;171192.491;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_6_0_0;NA;NA;form;submission;3747.509;171177.4;171175.805;171192.491;174940;174940.3;2023-05-28T13:18:47Z;174939.118;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;kubadilika;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_6_0_1;NA;NA;timeout;499.781;174941.7;174922.622;174939.118;175422.118;175423.1;2023-05-28T13:18:48Z;175438.899;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_6_0;NA;NA;completion;4229.627;171177.4;171175.805;171192.491;175422.118;175423.4;2023-05-28T13:18:48Z;175438.899;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_6;NA;NA;completion;4229.627;171177.3;171175.805;171192.491;175422.118;175423.6;2023-05-28T13:18:48Z;175438.899;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_7_0_0;NA;NA;form;submission;1616.101;175423.9;175422.118;175438.899;177055;177055.2;2023-05-28T13:18:49Z;177070.924;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;mshakiki;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_7_0_1;NA;NA;timeout;499.402;177055.7;177053.94;177070.924;177553.655;177554.6;2023-05-28T13:18:50Z;177570.326;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_7_0;NA;NA;completion;2114.756;175423.8;175422.118;175438.899;177553.655;177554.8;2023-05-28T13:18:50Z;177570.326;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_7;NA;NA;completion;2114.756;175423.7;175422.118;175438.899;177553.655;177555.1;2023-05-28T13:18:50Z;177570.326;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_8_0_0;NA;NA;form;submission;3192.774;177555.3;177553.655;177570.326;180763.1;180763.3;2023-05-28T13:18:53Z;180767.548;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;badiliko;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_8_0_1;NA;NA;timeout;499.989;180764.5;180751.082;180767.548;181250.585;181256.4;2023-05-28T13:18:54Z;181267.537;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_8_0;NA;NA;completion;3680.259;177555.3;177553.655;177570.326;181250.585;181256.7;2023-05-28T13:18:54Z;181267.537;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_8;NA;NA;completion;3680.259;177555.2;177553.655;177570.326;181250.585;181256.8;2023-05-28T13:18:54Z;181267.537;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_9_0_0;NA;NA;form;submission;2840.163;181256.9;181250.585;181267.537;184107.7;184108;2023-05-28T13:18:56Z;184114.895;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;ukarabati;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_9_0_1;NA;NA;timeout;499.488;184109.1;184098.261;184114.895;184597.852;184598.9;2023-05-28T13:18:57Z;184614.383;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_9_0;NA;NA;completion;3330.315;181256.9;181250.585;181267.537;184597.852;184599;2023-05-28T13:18:57Z;184614.383;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_9;NA;NA;completion;3330.315;181256.9;181250.585;181267.537;184597.852;184599.1;2023-05-28T13:18:57Z;184614.383;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_10_0_0;NA;NA;form;submission;5784.817;184599.3;184597.852;184614.383;190399.2;190399.4;2023-05-28T13:19:03Z;190426.666;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;mdanganyifu;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_10_0_1;NA;NA;timeout;499.595;190400.9;190409.956;190426.666;190909.604;190910.7;2023-05-28T13:19:03Z;190926.261;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_10_0;NA;NA;completion;6295.221;184599.3;184597.852;184614.383;190909.604;190910.9;2023-05-28T13:19:03Z;190926.261;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_10;NA;NA;completion;6295.221;184599.2;184597.852;184614.383;190909.604;190911;2023-05-28T13:19:03Z;190926.261;Betrüger;mdanganyifu;s;mwanamuziki;wastani;mahakama;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_11_0_0;NA;NA;form;submission;4577.639;190911.2;190909.604;190926.261;195503.9;195504.1;2023-05-28T13:19:08Z;195505.554;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;husiano;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_11_0_1;NA;NA;timeout;499.855;195505.5;195489.09;195505.554;195988.765;195989.8;2023-05-28T13:19:08Z;196005.409;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_11_0;NA;NA;completion;5062.504;190911.2;190909.604;190926.261;195988.765;195990;2023-05-28T13:19:08Z;196005.409;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_11;NA;NA;completion;5062.504;190911.1;190909.604;190926.261;195988.765;195990.2;2023-05-28T13:19:08Z;196005.409;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_12_0_0;NA;NA;form;submission;4473.191;195990.3;195988.765;196005.409;200478.6;200478.7;2023-05-28T13:19:13Z;200484.701;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;idhini;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_12_0_1;NA;NA;timeout;499.702;200480;200468.203;200484.701;200967.716;200968.8;2023-05-28T13:19:13Z;200984.403;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_12_0;NA;NA;completion;4962.307;195990.3;195988.765;196005.409;200967.716;200969;2023-05-28T13:19:13Z;200984.403;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_12;NA;NA;completion;4962.307;195990.3;195988.765;196005.409;200967.716;200969.3;2023-05-28T13:19:13Z;200984.403;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_13_0_0;NA;NA;form;submission;4227.597;200969.4;200967.716;200984.403;205212;205212.2;2023-05-28T13:19:18Z;205231.182;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;uadilifu;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_13_0_1;NA;NA;timeout;499.567;205213.5;205214.172;205231.182;205714.111;205715.1;2023-05-28T13:19:18Z;205730.749;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_13_0;NA;NA;completion;4729.708;200969.4;200967.716;200984.403;205714.111;205715.3;2023-05-28T13:19:18Z;205730.749;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_13;NA;NA;completion;4729.708;200969.3;200967.716;200984.403;205714.111;205715.4;2023-05-28T13:19:18Z;205730.749;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_14_0_0;NA;NA;form;submission;9836.751;205715.6;205714.111;205730.749;215567.5;215567.7;2023-05-28T13:19:28Z;215589.272;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;ugeuzaji;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_14_0_1;NA;NA;timeout;499.639;215569.2;215572.594;215589.272;216072.256;216073.3;2023-05-28T13:19:28Z;216088.911;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_14_0;NA;NA;completion;10341.507;205715.5;205714.111;205730.749;216072.256;216073.5;2023-05-28T13:19:28Z;216088.911;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_14;NA;NA;completion;10341.507;205715.5;205714.111;205730.749;216072.256;216073.7;2023-05-28T13:19:28Z;216088.911;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Shallow;Question;html.Page;2_15_0_0;NA;NA;form;submission;3875.789;216073.8;216072.256;216088.911;219964.7;219964.9;2023-05-28T13:19:32Z;219985.353;Niveau;kiwango;d;usimamizi;mwamali;mshairi;kiwango;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;2_15_0_1;NA;NA;timeout;499.911;219965.7;219968.78;219985.353;220468.645;220469.6;2023-05-28T13:19:33Z;220485.264;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;shallow;flow.Sequence;2_15_0;NA;NA;completion;4379.734;216073.7;216072.256;216088.911;220468.645;220469.9;2023-05-28T13:19:33Z;220485.264;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;task;flow.Sequence;2_15;NA;NA;completion;4379.734;216073.7;216072.256;216088.911;220468.645;220470.1;2023-05-28T13:19:33Z;220485.264;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;retrieval;block;2;(multiple;choice);flow.Loop;2;NA;NA;completion;77836.341;142617.4;142615.905;142632.304;220468.645;220470.2;2023-05-28T13:19:33Z;220485.264;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5d66f;End;canvas.Screen;3;NA;keypress(Space);response;1773.036;220470.3;220468.645;220485.264;222258.3;222259.4;2023-05-28T13:19:35Z;222283.825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;root;flow.Sequence;NA;NA;NA;completion;221193.05;1046.7;1031.948;1065.25;222258.3;222259.9;2023-05-28T13:19:35Z;222283.825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
